Person ID,TITLE,Surname,Given names,CRS_LOCATION,COURSE_CD,C_VER,CRS_TITLE,COURSE_ATTEMPT_STATUS,DISCONTINUED_DT,DISC_CODE,DISCONTIN_REASON,COMMENCEMENT_DT,UNIT_CD,ACAD_YR,CAL_TYPE,MARK,GRADE
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE2873,2019,S1-01,84,HD
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE4180,2021,S1-01,84,HD
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,ENG1001,2017,OCT-MY-01,85,HD
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHM1051,2017,OCT-MY-01,86,HD
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE3165,2020,S1-01,86,HD
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE3873,2020,S1-01,87,HD
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE4162,2020,S2-01,87,HD
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE3167,2021,S1-01,88,HD
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,ENG1002,2018,S1-01,89,HD
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,ENG1060,2017,OCT-MY-01,92,HD
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,ENG1005,2017,OCT-MY-01,92,HD
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE4173,2021,S1-01,94,HD
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,ENG1003,2018,S1-01,96,HD
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE3161,2020,S1-01,96,HD
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,ENG0002,2021,SSB-01,2,SFR
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,MKW1120,2018,OCT-MY-01,48,N
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,FST3820,2021,S1-01,57,P
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,CHM1051,2018,OCT-MY-01,59,P
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,FST2810,2019,S2-01,62,C
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,SCI3716,2021,S1-01,61,C
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,FST3830,2020,S2-01,66,C
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,FST1800,2019,S1-01,68,C
46360595,MS,Carl,Rees,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,26 Feb 18,MPU3123,2018,S1-01,68,C
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,BTH1802,2019,S1-01,69,C
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,BIO1062,2019,S1-01,68,C
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,CHM2922,2019,S2-01,68,C
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,FST3810,2020,S2-01,68,C
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,FST3840,2020,S2-01,68,C
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,BIO1011,2018,OCT-MY-01,74,D
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,MIC2011,2020,S1-01,74,D
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,SCI2010,2020,S1-01,75,D
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,CHM1052,2019,S1-01,77,D
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,FST3711,2021,S1-01,77,D
46360595,MS,Carl,Rees,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,26 Feb 18,MPU3113,2018,OCT-MY-01,77,D
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,STA2216,2019,S2-01,83,HD
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,CHM2962,2019,S2-01,84,HD
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,SCI1020,2018,OCT-MY-01,85,HD
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,FST3850,2020,S2-01,85,HD
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,BCH2011,2020,S1-01,88,HD
46360595,MS,Carl,Rees,MALAYSIA,S2009,1,Bachelor of Food Science and Technology,COMPLETED,,,,22 Oct 18,FST3800,2020,SSA-02,89,HD
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,BFW2341,2019,S2-01,56,P
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,BTW1042,2019,S1-01,58,P
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,BFW2140,2019,S1-01,59,P
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,BFW3121,2019,S2-01,63,C
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,ACW1200,2018,S2-01,64,C
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,MKW1120,2019,S1-01,64,C
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,BFW1001,2019,S2-01,61,C
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,MGW3122,2020,S2-01,61,C
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,ECW3301,2021,S1-01,61,C
46360789,MR,Natalie,Walsh,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,23 Jul 18,MPU3113,2018,S2-01,69,C
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,BTW3201,2020,S2-01,68,C
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,BFW3120,2021,S1-01,68,C
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,MKW2402,2021,S1-01,68,C
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,MGW1010,2018,S2-01,72,D
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,ETW1102,2018,S2-01,72,D
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,ECW1101,2018,S2-01,72,D
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,ECW2721,2019,S2-01,72,D
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,BEW3555,2020,S2-01,72,D
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,MGW2351,2019,S1-01,73,D
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,MKW3444,2020,S1-01,73,D
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,BFW2401,2020,S1-01,75,D
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,BFW3841,2021,S1-01,76,D
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,MGW3681,2020,S2-01,77,D
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,BFW2751,2020,S1-01,83,HD
46360789,MR,Natalie,Walsh,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,23 Jul 18,MPU3123,2019,S1-01,83,HD
46360789,MR,Natalie,Walsh,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,23 Jul 18,AMU1018,2020,S1-01,88,HD
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,PSY3032,2019,S2-01,63,C
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,MKW1120,2017,S2-01,67,C
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,BFF3121,2019,S2-01,67,C
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,PSY3041,2021,S1-01,67,C
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,BFW3652,2021,S1-01,69,C
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,PSY3062,2019,S2-01,68,C
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,PSY2042,2018,S2-01,69,C
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,PSY3051,2021,S1-01,69,C
46381783,MS,Audrey,Lee,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,24 Jul 17,MPU3113,2017,SSA-02,72,D
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,BTW1042,2018,S1-01,72,D
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,BFF3841,2019,S2-01,72,D
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,PSY2071,2019,S1-01,74,D
46381783,MS,Audrey,Lee,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,24 Jul 17,MPU3123,2017,SSA-02,76,D
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,PSY1022,2017,S2-01,77,D
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,PSY2061,2019,S1-01,77,D
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,BFW3120,2021,S1-01,77,D
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,PSY2112,2018,S2-01,79,D
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,PSY1011,2018,S1-01,77,D
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,BFW2751,2019,S1-01,82,HD
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,ECW1101,2017,S2-01,83,HD
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,BFW1001,2018,S2-01,83,HD
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,BFW2401,2019,S1-01,83,HD
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,ETW1000,2018,S1-01,85,HD
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,ACW1100,2017,S2-01,86,HD
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,MGW1010,2018,S1-01,86,HD
46381783,MS,Audrey,Lee,MALAYSIA,3863,2,Bachelor of Psychological Science and Business,COMPLETED,,,,24 Jul 17,BFW2140,2018,S2-01,91,HD
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE4132,2019,S2-01,63,C
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE4045,2020,S1-01,64,C
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE4042,2019,S2-01,66,C
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE3121,2019,S2-01,67,C
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECW1102,2019,S1-01,69,C
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE2071,2018,S1-01,72,D
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE4075,2021,S1-01,73,D
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,TRC2001,2018,S2-01,74,D
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE2191,2018,S2-01,74,D
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE3141,2019,S1-01,74,D
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ENG2005,2019,S1-01,76,D
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE2131,2019,S1-01,77,D
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE2111,2018,S2-01,78,D
46426312,MS,Stewart,Ferguson,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,24 Jul 17,MPU3123,2017,SSA-02,78,D
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ENG2801,2018,S1-01,79,D
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ENG1081,2017,S2-01,76,D
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE4094,2020,S2-01,76,D
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE4095,2021,S1-01,76,D
46426312,MS,Stewart,Ferguson,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,24 Jul 17,MPU3113,2017,SSA-02,76,D
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ENG1005,2017,S2-01,82,HD
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE2072,2018,S2-01,82,HD
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE4122,2020,S2-01,82,HD
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ENG1001,2017,S2-01,83,HD
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE4032,2020,S2-01,84,HD
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE3091,2019,S2-01,86,HD
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ENG1060,2017,S2-01,87,HD
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE3051,2020,S2-01,87,HD
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ENG1002,2018,S1-01,88,HD
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE4099,2021,S1-01,90,HD
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ENG1003,2018,S1-01,91,HD
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,TRC4901,2021,S1-01,92,HD
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE3161,2020,S1-01,93,HD
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ECE3073,2020,S1-01,93,HD
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,TRC3500,2020,S1-01,96,HD
46426312,MS,Stewart,Ferguson,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ENG0002,2020,SSB-01,2,SFR
46438074,MR,Joseph,Slater,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,24 Jul 17,MPU3113,2017,S2-01,67,C
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,BTH2752,2018,S2-01,72,D
46438074,MR,Joseph,Slater,MALAYSIA,S3701,3,Bachelor of Science (Honours),COMPLETED,,,,3 Aug 20,BTH4100,2020,S2-S1-02,74,D
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,SCI2010,2018,S2-01,74,D
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,BTH1802,2017,S2-01,76,D
46438074,MR,Joseph,Slater,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,24 Jul 17,MPU3123,2017,SSA-02,77,D
46438074,MR,Joseph,Slater,MALAYSIA,S3701,3,Bachelor of Science (Honours),COMPLETED,,,,3 Aug 20,BTHHONS,2021,S1-01,78,HIIA
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,SCI3716,2019,S1-01,78,D
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,SCI1800,2019,SSA-02,78,D
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,BTH2741,2018,S1-01,79,D
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,FST3711,2019,S1-01,79,D
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,GEN3040,2019,S2-01,79,D
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,BTH3820,2019,S2-01,79,D
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,SCI3990,2019,SSA-02,79,D
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,CHM2911,2019,S1-01,76,D
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,GEN2041,2019,S1-01,77,D
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,BTH2830,2018,S1-01,82,HD
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,BTH3722,2019,S2-01,82,HD
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,CHM2922,2018,S2-01,83,HD
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,BTH3752,2019,S2-01,83,HD
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,SCI1020,2017,S2-01,84,HD
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,GEN3051,2020,S1-01,84,HD
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,BIO1022,2018,S1-01,87,HD
46438074,MR,Joseph,Slater,MALAYSIA,S3701,3,Bachelor of Science (Honours),COMPLETED,,,,3 Aug 20,BTH4280,2020,S2-S1-02,89,HD
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,BIO1011,2017,S2-01,89,HD
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,BTH2732,2018,S2-01,89,HD
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,CHM1051,2017,S2-01,90,HD
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,CHM1052,2018,S1-01,91,HD
46438074,MR,Joseph,Slater,MALAYSIA,S2000,2,Bachelor of Science,COMPLETED,,,,24 Jul 17,BIN3800,2020,S1-01,93,HD
46504890,MR,Jacob,Black,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,ACW2491,2018,S2-01,29,N
46504890,MR,Jacob,Black,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,ETW2410,2018,S2-01,40,N
46504890,MR,Jacob,Black,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,BFW3121,2019,S2-01,43,N
46504890,MR,Jacob,Black,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,ECW1101,2017,S2-01,44,N
46504890,MR,Jacob,Black,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,ECW1101,2018,S1-01,46,N
46504890,MR,Jacob,Black,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,MKW1120,2018,S1-01,48,N
46504890,MR,Jacob,Black,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,BFW1001,2018,S1-01,48,N
46504890,MR,Jacob,Black,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,MKW1120,2018,S2-01,48,N
46504890,MR,Jacob,Black,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,ACW2491,2019,S1-01,52,P
46504890,MR,Jacob,Black,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,ACW1100,2017,S2-01,53,P
46504890,MR,Jacob,Black,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,BTW1042,2018,S1-01,57,P
46504890,MR,Jacob,Black,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,ETW1000,2017,S2-01,58,P
46504890,MR,Jacob,Black,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,ACW3491,2019,S2-01,59,P
